id	norm	tau0	etas	CH_RAA_1020_8	CH_RAA_1020_9	CH_RAA_1020_10	CH_RAA_1020_12	CH_RAA_1020_14	CH_RAA_1020_16	CH_RAA_1020_18	CH_RAA_1020_21	CH_RAA_1020_24	CH_RAA_1020_28	CH_RAA_1020_33	CH_RAA_1020_42	CH_RAA_2030_8	CH_RAA_2030_9	CH_RAA_2030_10	CH_RAA_2030_12	CH_RAA_2030_14	CH_RAA_2030_16	CH_RAA_2030_18	CH_RAA_2030_21	CH_RAA_2030_24	CH_RAA_2030_28	CH_RAA_2030_33	CH_RAA_2030_42	CH_RAA_3040_8	CH_RAA_3040_9	CH_RAA_3040_10	CH_RAA_3040_12	CH_RAA_3040_14	CH_RAA_3040_16	CH_RAA_3040_18	CH_RAA_3040_21	CH_RAA_3040_24	CH_RAA_3040_28	CH_RAA_3040_33	CH_RAA_3040_42	CH_RAA_4050_8	CH_RAA_4050_9	CH_RAA_4050_10	CH_RAA_4050_12	CH_RAA_4050_14	CH_RAA_4050_16	CH_RAA_4050_18	CH_RAA_4050_21	CH_RAA_4050_24	CH_RAA_4050_28	CH_RAA_4050_33	CH_RAA_4050_42	D_RAA_3050_8	D_RAA_3050_9	D_RAA_3050_11	D_RAA_3050_14	D_RAA_3050_20	D_RAA_3050_30	D_RAA_3050_43	CH_v2_1020_8	CH_v2_1020_10	CH_v2_1020_14	CH_v2_1020_18	CH_v2_1020_22	CH_v2_1020_27	CH_v2_1020_32	CH_v2_1020_37	CH_v2_1020_45	CH_v2_2030_8	CH_v2_2030_10	CH_v2_2030_14	CH_v2_2030_18	CH_v2_2030_22	CH_v2_2030_27	CH_v2_2030_32	CH_v2_2030_37	CH_v2_2030_45	CH_v2_3040_8	CH_v2_3040_10	CH_v2_3040_14	CH_v2_3040_18	CH_v2_3040_22	CH_v2_3040_27	CH_v2_3040_32	CH_v2_3040_37	CH_v2_3040_45	CH_v2_4050_8	CH_v2_4050_10	CH_v2_4050_14	CH_v2_4050_18	CH_v2_4050_22	CH_v2_4050_27	CH_v2_4050_32	CH_v2_4050_37	CH_v2_4050_45	D_v2_3050_9	D_v2_3050_11	D_v2_3050_14	D_v2_3050_18	D_v2_3050_25	D_v2_3050_35
155	282.43675	1.12477	0.10427	0.07563252	0.08470071	0.09496442	0.10685692	0.11988671	0.13428546	0.15086980	0.16932257	0.18781041	0.20820900	0.23919297	0.28104357	0.10536095	0.11717194	0.13040061	0.14555133	0.16194691	0.17983653	0.20016309	0.22245269	0.24446337	0.26839830	0.30409701	0.35116322	0.14738127	0.16246155	0.17913893	0.19797482	0.21806038	0.23965146	0.26379693	0.28983148	0.31511630	0.34216039	0.38167613	0.43238878	0.20659155	0.22537435	0.24583178	0.26855548	0.29236618	0.31751614	0.34512312	0.37431177	0.40212097	0.43130640	0.47296715	0.52483789	0.17560063	0.18975619	0.21005588	0.24742776	0.31167814	0.39559543	0.47574484	0.06463138	0.05965500	0.05381243	0.04818015	0.04325053	0.03896579	0.03555464	0.03277070	0.02943341	0.09018529	0.08303156	0.07472347	0.06678732	0.05988088	0.05389930	0.04914691	0.04527241	0.04062994	0.10716935	0.09836068	0.08822627	0.07862265	0.07031033	0.06313805	0.05745401	0.05282791	0.04729264	0.11395400	0.10415306	0.09296433	0.08243953	0.07338265	0.06560500	0.05946570	0.05448531	0.04854571	0.10609693	0.09835012	0.08888235	0.07908038	0.06673077	0.05506065
156	259.55039	0.69851	0.03199	0.08915184	0.10107072	0.11455175	0.13014405	0.14716988	0.16588721	0.18729755	0.21091022	0.23432686	0.25986916	0.29805604	0.34845151	0.12119270	0.13611179	0.15277707	0.17179450	0.19227009	0.21446255	0.23947096	0.26662079	0.29313275	0.32161318	0.36339801	0.41720467	0.16502763	0.18337022	0.20356343	0.22625028	0.25028319	0.27591217	0.30430598	0.33458752	0.36365019	0.39434481	0.43845172	0.49374803	0.22677409	0.24883845	0.27271333	0.29904943	0.32642132	0.35506563	0.38618066	0.41869115	0.44928111	0.48097056	0.52545161	0.57957696	0.19593038	0.21287461	0.23703929	0.28109954	0.35535336	0.44917903	0.53523616	0.04595699	0.04114413	0.03591838	0.03124763	0.02740078	0.02421516	0.02177192	0.01983359	0.01757068	0.06365461	0.05702901	0.04979920	0.04330516	0.03793482	0.03347336	0.03004352	0.02731794	0.02413150	0.07490218	0.06702879	0.05843755	0.05071894	0.04433188	0.03902353	0.03494205	0.03169883	0.02790828	0.08015917	0.07159398	0.06225389	0.05386929	0.04693790	0.04118428	0.03676666	0.03326109	0.02917047	0.07445795	0.06759123	0.05955248	0.05162307	0.04213960	0.03365491
157	70.65056	0.60848	0.14291	0.23417016	0.25774725	0.28316161	0.31108554	0.33997726	0.37006166	0.40256212	0.43631609	0.46788080	0.50037695	0.54563468	0.60014270	0.29128305	0.31726257	0.34487273	0.37476374	0.40522045	0.43646445	0.46969878	0.50366941	0.53495718	0.56669820	0.61013277	0.66130621	0.36069222	0.38844881	0.41749605	0.44844276	0.47945665	0.51076836	0.54352893	0.57645492	0.60630049	0.63611736	0.67618250	0.72233640	0.44652820	0.47492972	0.50415365	0.53474479	0.56484910	0.59472164	0.62542170	0.65572035	0.68272131	0.70926018	0.74424290	0.78360972	0.40533883	0.42900288	0.46113564	0.51540162	0.59644275	0.68405173	0.75295959	0.03772686	0.03384081	0.02961104	0.02580850	0.02264933	0.02000954	0.01796801	0.01633681	0.01441865	0.04967400	0.04433398	0.03854362	0.03336447	0.02908601	0.02553246	0.02280060	0.02062950	0.01809127	0.05548523	0.04921478	0.04246414	0.03647488	0.03156720	0.02752337	0.02443750	0.02200071	0.01917061	0.05496522	0.04841698	0.04143031	0.03529175	0.03030953	0.02624132	0.02316239	0.02074824	0.01796402	0.05281873	0.04750899	0.04137799	0.03542353	0.02841697	0.02226459
158	152.12974	0.92232	0.07341	0.12470174	0.13929425	0.15556471	0.17409924	0.19402609	0.21560241	0.23989995	0.26626991	0.29202303	0.31970066	0.36034726	0.41278806	0.16583939	0.18351966	0.20298243	0.22484933	0.24802175	0.27275178	0.30017921	0.32947294	0.35763746	0.38744392	0.43039625	0.48447088	0.22105926	0.24201509	0.26474406	0.28987765	0.31607374	0.34357465	0.37355325	0.40500009	0.43471164	0.46562296	0.50925050	0.56273330	0.29480045	0.31880204	0.34439596	0.37218841	0.40061392	0.42990857	0.46123090	0.49343481	0.52328095	0.55375582	0.59580526	0.64590185	0.25751140	0.27641127	0.30298167	0.35034261	0.42744504	0.52075031	0.60287696	0.05197689	0.04716880	0.04180779	0.03688181	0.03272454	0.02920878	0.02646491	0.02425715	0.02164304	0.07247831	0.06561278	0.05797906	0.05098195	0.04508634	0.04010714	0.03622596	0.03310674	0.02941846	0.08406796	0.07585709	0.06675356	0.05843511	0.05144657	0.04556177	0.04098796	0.03732185	0.03299971	0.08799331	0.07902410	0.06913589	0.06015475	0.05265199	0.04636821	0.04150874	0.03763058	0.03307963	0.08226323	0.07515560	0.06672775	0.05829056	0.04802986	0.03868386
159	328.92999	1.05440	0.03919	0.06711252	0.07548831	0.08500819	0.09608899	0.10828606	0.12182653	0.13749651	0.15501758	0.17265490	0.19220478	0.22206706	0.26269905	0.09396139	0.10494885	0.11730914	0.13153282	0.14700071	0.16395963	0.18332532	0.20467121	0.22585456	0.24900084	0.28372490	0.32984698	0.13253881	0.14675763	0.16255155	0.18047549	0.19968333	0.22043115	0.24375076	0.26902597	0.29369576	0.32020959	0.35917678	0.40955624	0.18802226	0.20602486	0.22571822	0.24769790	0.27084248	0.29540575	0.32250283	0.35129914	0.37886823	0.40793769	0.44966701	0.50199174	0.15907045	0.17252113	0.19189234	0.22780250	0.29020873	0.37284880	0.45285013	0.06174606	0.05667216	0.05076107	0.04511583	0.04022271	0.03600983	0.03268532	0.02999361	0.02679557	0.08794941	0.08055872	0.07205685	0.06401701	0.05708530	0.05113167	0.04643526	0.04262930	0.03809718	0.10388672	0.09498734	0.08480659	0.07522251	0.06698142	0.05991410	0.05434375	0.04983128	0.04445834	0.11157106	0.10174764	0.09056697	0.08008993	0.07110976	0.06342680	0.05738249	0.05249321	0.04667986	0.10368548	0.09583526	0.08628744	0.07645923	0.06416439	0.05264440
160	268.73447	0.37602	0.18475	0.10924635	0.12426452	0.14113223	0.16048188	0.18141285	0.20418438	0.22992878	0.25795119	0.28536511	0.31484980	0.35814013	0.41387900	0.14515349	0.16338518	0.18358341	0.20641860	0.23074938	0.25682320	0.28583974	0.31690840	0.34682036	0.37849180	0.42411160	0.48142273	0.19319723	0.21493041	0.23863084	0.26498468	0.29258611	0.32166600	0.35346040	0.38688493	0.41850079	0.45140532	0.49782384	0.55461550	0.25756967	0.28275114	0.30972091	0.33915262	0.36938505	0.40063715	0.43414086	0.46865683	0.50067887	0.53338843	0.57850800	0.63218023	0.22670443	0.24641538	0.27425617	0.32422695	0.40615044	0.50565175	0.59307961	0.03482886	0.03077323	0.02648819	0.02275496	0.01973838	0.01727684	0.01540972	0.01394090	0.01223987	0.04711386	0.04163447	0.03581974	0.03073508	0.02661632	0.02325017	0.02069492	0.01868426	0.01635588	0.05361228	0.04736627	0.04071526	0.03488242	0.03014934	0.02627828	0.02333976	0.02102822	0.01835320	0.05613915	0.04952813	0.04248305	0.03630277	0.03128970	0.02719362	0.02408858	0.02164936	0.01883117	0.05263997	0.04727337	0.04111794	0.03518524	0.02825597	0.02220569
161	154.96757	1.09749	0.05374	0.12139948	0.13499389	0.15016176	0.16745552	0.18607393	0.20627266	0.22907442	0.25389586	0.27821970	0.30445952	0.34319144	0.39352910	0.16273762	0.17937689	0.19771373	0.21834075	0.24023581	0.26365367	0.28969426	0.31759485	0.34451425	0.37311121	0.41453024	0.46705011	0.21748212	0.23734531	0.25892839	0.28283814	0.30781428	0.33410475	0.36285198	0.39311392	0.42181501	0.45179517	0.49433138	0.54685563	0.29216954	0.31511114	0.33963268	0.36631785	0.39367980	0.42196047	0.45229568	0.48359615	0.51271451	0.54256240	0.58395351	0.63360000	0.25367562	0.27166395	0.29700382	0.34231321	0.41655057	0.50732485	0.58822592	0.05796851	0.05305873	0.04745285	0.04218793	0.03766953	0.03379917	0.03074970	0.02827869	0.02533387	0.08111243	0.07391134	0.06578492	0.05822740	0.05178390	0.04628991	0.04197543	0.03848788	0.03434100	0.09465920	0.08599370	0.07624712	0.06721190	0.05952949	0.05299588	0.04787742	0.04374911	0.03885243	0.09855928	0.08910800	0.07854756	0.06882440	0.06060709	0.05365735	0.04824039	0.04389023	0.03875385	0.09310697	0.08553928	0.07646277	0.06725756	0.05590665	0.04541681
162	235.25630	0.83386	0.02140	0.09180437	0.10356499	0.11684121	0.13216852	0.14887872	0.16722737	0.18819657	0.21130828	0.23422183	0.25921555	0.29659542	0.34597379	0.12449605	0.13920606	0.15561175	0.17430479	0.19440580	0.21617305	0.24068656	0.26728967	0.29326693	0.32117931	0.36215529	0.41498642	0.16981554	0.18792119	0.20782814	0.23016499	0.25380212	0.27899107	0.30688301	0.33662141	0.36516346	0.39531560	0.43866792	0.49308078	0.23335692	0.25509892	0.27860279	0.30450310	0.33139980	0.35953307	0.39008303	0.42199980	0.45203617	0.48316336	0.52688501	0.58015183	0.20126236	0.21797104	0.24177441	0.28511154	0.35805709	0.45023441	0.53492295	0.05098870	0.04594633	0.04038777	0.03534694	0.03114789	0.02763941	0.02493007	0.02276940	0.02023446	0.07071445	0.06371437	0.05598847	0.04896925	0.04310828	0.03820030	0.03440312	0.03137051	0.02780772	0.08306729	0.07474905	0.06557208	0.05723528	0.05027209	0.04443944	0.03992639	0.03632229	0.03208917	0.08918234	0.08007150	0.07003135	0.06092238	0.05332407	0.04696917	0.04206034	0.03814656	0.03355838	0.08225463	0.07503791	0.06650678	0.05799748	0.04769822	0.03836813
163	172.28940	0.63084	0.17111	0.12412672	0.13971251	0.15710288	0.17692217	0.19822712	0.22127453	0.24718943	0.27525239	0.30258233	0.33185880	0.37465421	0.42948487	0.16455323	0.18334179	0.20402319	0.22725410	0.25185262	0.27806537	0.30707802	0.33798166	0.36759928	0.39883125	0.44361557	0.49959240	0.21745436	0.23957549	0.26355386	0.29005375	0.31764362	0.34655687	0.37800541	0.41090286	0.44188525	0.47400510	0.51912214	0.57405563	0.28862274	0.31388345	0.34078332	0.36996288	0.39976119	0.43040483	0.46308792	0.49659226	0.52754134	0.55903117	0.60227922	0.65347232	0.25356457	0.27348211	0.30145705	0.35124697	0.43194063	0.52874561	0.61297372	0.04317938	0.03873815	0.03391003	0.02958093	0.02599760	0.02301398	0.02071345	0.01887970	0.01672804	0.05845285	0.05233853	0.04569092	0.03973184	0.03480191	0.03070057	0.02754202	0.02502765	0.02208229	0.06729161	0.06012143	0.05232857	0.04534857	0.03958102	0.03479082	0.03110871	0.02818290	0.02476304	0.07076364	0.06298875	0.05456504	0.04704806	0.04086071	0.03574273	0.03182424	0.02872158	0.02510875	0.06635970	0.06013322	0.05287346	0.04574163	0.03723741	0.02964554
164	113.48164	0.89443	0.13570	0.15327292	0.17035895	0.18923638	0.21052844	0.23318020	0.25744439	0.28445690	0.31341742	0.34136071	0.37103314	0.41396349	0.46827873	0.20003776	0.22016992	0.24211834	0.26652288	0.29210185	0.31909867	0.34868952	0.37990304	0.40954913	0.44054730	0.48455839	0.53891128	0.26069462	0.28381444	0.30864281	0.33580898	0.36380994	0.39288045	0.42420017	0.45665164	0.48694701	0.51809702	0.56143484	0.61359676	0.33979917	0.36537481	0.39237607	0.42138793	0.45073258	0.48064538	0.51226291	0.54438378	0.57381205	0.60352453	0.64396957	0.69133824	0.30043300	0.32092402	0.34945272	0.39952475	0.47904629	0.57217951	0.65149163	0.04890565	0.04431278	0.03921622	0.03455043	0.03061983	0.02729837	0.02470658	0.02262093	0.02015064	0.06722419	0.06069301	0.05347152	0.04688545	0.04135669	0.03670051	0.03307894	0.03017309	0.02674247	0.07711648	0.06937053	0.06082969	0.05306652	0.04657210	0.04112301	0.03690035	0.03352365	0.02955219	0.08012415	0.07167726	0.06242739	0.05408155	0.04714839	0.04137057	0.03692137	0.03338287	0.02924471	0.07577353	0.06900544	0.06102777	0.05309332	0.04350826	0.03483984
165	75.28089	0.31000	0.04536	0.30446325	0.33240827	0.36190312	0.39361950	0.42569893	0.45835533	0.49281093	0.52772956	0.55961847	0.59169987	0.63515526	0.68569259	0.36441208	0.39382034	0.42442978	0.45688126	0.48922722	0.52169537	0.55546019	0.58917993	0.61955124	0.64970427	0.68991479	0.73579182	0.43501811	0.46501070	0.49576575	0.52788215	0.55939851	0.59056895	0.62249392	0.65388984	0.68176625	0.70906714	0.74489715	0.78499293	0.51913277	0.54839957	0.57792734	0.60825852	0.63752152	0.66600668	0.69470729	0.72247189	0.74675374	0.77019419	0.80044711	0.83363082	0.48059425	0.50551256	0.53870212	0.59318437	0.67101044	0.75058034	0.80993039	0.02865334	0.02555583	0.02220852	0.01922160	0.01675564	0.01470709	0.01313140	0.01187844	0.01041277	0.03644856	0.03225709	0.02776713	0.02380233	0.02056418	0.01790280	0.01587559	0.01427704	0.01242315	0.03868978	0.03394832	0.02893111	0.02455927	0.02103277	0.01816701	0.01600605	0.01431629	0.01237273	0.03624565	0.03153095	0.02660411	0.02236776	0.01899335	0.01628172	0.01425704	0.01268687	0.01089501	0.03606035	0.03210517	0.02761455	0.02333820	0.01841407	0.01419286
166	347.99256	0.94121	0.04663	0.06427092	0.07264561	0.08219003	0.09332982	0.10562289	0.11929958	0.13515848	0.15292147	0.17082646	0.19069358	0.22106743	0.26241750	0.09039821	0.10141139	0.11382925	0.12815283	0.14376317	0.16090966	0.18052202	0.20217079	0.22367816	0.24719758	0.28250496	0.32941878	0.12768381	0.14195180	0.15783241	0.17589242	0.19528330	0.21626230	0.23987568	0.26550074	0.29053465	0.31745731	0.35704488	0.40823533	0.18105903	0.19910148	0.21887431	0.24098603	0.26431244	0.28910681	0.31649797	0.34564372	0.37357474	0.40304821	0.44538588	0.49849860	0.15349916	0.16699949	0.18647706	0.22268138	0.28580383	0.36961501	0.45083116	0.05858047	0.05337383	0.04741809	0.04182859	0.03705242	0.03298769	0.02980999	0.02725682	0.02424733	0.08190773	0.07456426	0.06622935	0.05845214	0.05182358	0.04618436	0.04177033	0.03821521	0.03400739	0.09733129	0.08847036	0.07846780	0.06917555	0.06127410	0.05456019	0.04930739	0.04507684	0.04006812	0.10503592	0.09530334	0.08434899	0.07419897	0.06558208	0.05826880	0.05255219	0.04795139	0.04250810	0.09712541	0.08934742	0.07998600	0.07046095	0.05869442	0.04781324
167	238.14340	0.29241	0.17516	0.13824740	0.15635311	0.17645461	0.19922874	0.22354250	0.24964239	0.27873432	0.30992924	0.33999952	0.37187221	0.41783313	0.47564171	0.17963802	0.20095858	0.22429491	0.25034143	0.27772153	0.30666563	0.33841721	0.37190566	0.40367550	0.43683054	0.48374890	0.54136582	0.23394576	0.25855807	0.28506189	0.31414708	0.34419082	0.37540963	0.40905320	0.44389404	0.47637258	0.50969785	0.55590737	0.61122303	0.30480782	0.33234478	0.36145622	0.39280329	0.42455597	0.45692987	0.49114242	0.52587186	0.55763791	0.58964330	0.63307079	0.68367905	0.27121310	0.29313607	0.32371994	0.37756577	0.46316567	0.56305349	0.64740286	0.03072471	0.02719902	0.02347167	0.02021868	0.01758244	0.01542411	0.01378149	0.01248526	0.01097889	0.04124299	0.03642679	0.03132625	0.02687293	0.02326710	0.02031991	0.01808190	0.01631998	0.01427827	0.04681556	0.04127034	0.03538980	0.03025229	0.02609441	0.02270084	0.02012902	0.01810840	0.01577276	0.04832948	0.04244643	0.03622397	0.03080651	0.02643888	0.02288911	0.02021027	0.01811344	0.01569934	0.04602603	0.04122126	0.03573639	0.03047846	0.02436928	0.01906381
168	250.45220	0.79262	0.03342	0.08798076	0.09947048	0.11246380	0.12749237	0.14390746	0.16196440	0.18263777	0.20546528	0.22813613	0.25290585	0.29002335	0.33917515	0.12003582	0.13449570	0.15064875	0.16908555	0.18894514	0.21048618	0.23478511	0.26119922	0.28703193	0.31482974	0.35570810	0.40852584	0.16442812	0.18231292	0.20200731	0.22414175	0.24760308	0.27264341	0.30041423	0.33006991	0.35857391	0.38872705	0.43215027	0.48675854	0.22618848	0.24775529	0.27110564	0.29687956	0.32368983	0.35177667	0.38232482	0.41429061	0.44441724	0.47568110	0.51966556	0.57335729	0.19505505	0.21159169	0.23518570	0.27824374	0.35097352	0.44326174	0.52837213	0.04976123	0.04476309	0.03927627	0.03431855	0.03019965	0.02676537	0.02411762	0.02200877	0.01953775	0.06892572	0.06200887	0.05439967	0.04750758	0.04176675	0.03696874	0.03326229	0.03030572	0.02683653	0.08150768	0.07323942	0.06414438	0.05590593	0.04904156	0.04330360	0.03887123	0.03533622	0.03118972	0.08703111	0.07804155	0.06816323	0.05922597	0.05178817	0.04557934	0.04079043	0.03697650	0.03251030	0.08068095	0.07352605	0.06508563	0.05668773	0.04655006	0.03739116
169	145.98459	0.95864	0.02799	0.12878650	0.14359600	0.16008691	0.17884612	0.19898594	0.22076336	0.24525341	0.27179495	0.29768144	0.32546733	0.36621160	0.41867960	0.17052382	0.18837813	0.20800867	0.23003513	0.25334590	0.27819267	0.30571470	0.33507207	0.36326459	0.39306759	0.43595895	0.48987059	0.22636523	0.24742128	0.27023465	0.29543175	0.32166315	0.34917135	0.37912506	0.41051155	0.44013675	0.47092985	0.51434442	0.56749868	0.30060521	0.32461328	0.35019156	0.37793858	0.40628884	0.43547951	0.46666186	0.49869260	0.52835437	0.55861860	0.60034250	0.65000298	0.26317912	0.28212185	0.30872683	0.35607463	0.43298471	0.52581930	0.60735285	0.05257646	0.04772309	0.04230635	0.03732649	0.03312293	0.02956810	0.02679401	0.02456216	0.02191982	0.07325371	0.06632578	0.05861767	0.05154872	0.04559075	0.04055831	0.03663568	0.03348316	0.02975553	0.08475941	0.07652521	0.06737738	0.05900315	0.05195871	0.04602160	0.04140455	0.03770235	0.03333637	0.08939245	0.08032972	0.07031767	0.06120713	0.05358582	0.04719703	0.04225366	0.03830720	0.03367481	0.08368555	0.07644299	0.06785742	0.05926500	0.04881858	0.03930657
170	327.22258	1.13518	0.02181	0.06821878	0.07644501	0.08577973	0.09662744	0.10855114	0.12177381	0.13706266	0.15414713	0.17134003	0.19039717	0.21951731	0.25918285	0.09547147	0.10628335	0.11843046	0.13239059	0.14755496	0.16416758	0.18312593	0.20401455	0.22474172	0.24739211	0.28138692	0.32658551	0.13468739	0.14870072	0.16425149	0.18188168	0.20075882	0.22113787	0.24403373	0.26884482	0.29306283	0.31909761	0.35738232	0.40693492	0.19182113	0.20955971	0.22895097	0.25057655	0.27333417	0.29747840	0.32410778	0.35240677	0.37950568	0.40809063	0.44915364	0.50070793	0.16171228	0.17497103	0.19404974	0.22937375	0.29069820	0.37191282	0.45066079	0.06516871	0.06010775	0.05413783	0.04836750	0.04331598	0.03893046	0.03544608	0.03260885	0.02921750	0.09267698	0.08523443	0.07658286	0.06831982	0.06113853	0.05493111	0.05001031	0.04600739	0.04122336	0.10932685	0.10035108	0.08998874	0.08014692	0.07162107	0.06426438	0.05843738	0.05369878	0.04803536	0.11820740	0.10811086	0.09654524	0.08563727	0.07623734	0.06815963	0.06178204	0.05660862	0.05044043	0.10953167	0.10154790	0.09176598	0.08161632	0.06881364	0.05671752
171	199.84588	1.10340	0.10941	0.09911691	0.11062776	0.12355914	0.13841625	0.15454393	0.17219160	0.19229995	0.21441101	0.23629931	0.26015466	0.29582464	0.34299015	0.13492710	0.14940099	0.16547459	0.18370946	0.20324085	0.22432472	0.24800364	0.27364442	0.29864542	0.32548560	0.36487415	0.41569131	0.18449791	0.20234434	0.22189257	0.24373935	0.26677392	0.29124930	0.31828072	0.34703954	0.37460054	0.40368834	0.44548740	0.49796268	0.25299923	0.27430924	0.29727628	0.32249673	0.34860409	0.37584396	0.40535674	0.43613096	0.46505430	0.49500217	0.53704554	0.58827414	0.21753760	0.23396098	0.25728210	0.29952767	0.37022667	0.45918601	0.54085327	0.06072029	0.05576971	0.05005822	0.04464004	0.03995416	0.03591701	0.03272287	0.03012715	0.02702633	0.08438199	0.07724817	0.06910856	0.06145753	0.05487855	0.04923084	0.04477221	0.04115366	0.03683484	0.09889561	0.09025595	0.08044854	0.07127345	0.06341217	0.05668340	0.05138437	0.04709251	0.04198081	0.10509588	0.09547432	0.08462655	0.07454925	0.06596731	0.05866135	0.05293502	0.04831563	0.04283682	0.09756433	0.09000526	0.08086218	0.07150399	0.05985162	0.04897232
172	134.13533	0.53274	0.06713	0.16505549	0.18453601	0.20596338	0.23001041	0.25544153	0.28249811	0.31238751	0.34415312	0.37452200	0.40646298	0.45210801	0.50889340	0.21167091	0.23416070	0.25855552	0.28553373	0.31363386	0.34308453	0.37511429	0.40860818	0.44013382	0.47279252	0.51861504	0.57431123	0.26994839	0.29526297	0.32230280	0.35172995	0.38187574	0.41296142	0.44620488	0.48037077	0.51200034	0.54424595	0.58862765	0.64128931	0.34632645	0.37393137	0.40290195	0.43385847	0.46497676	0.49648490	0.52954994	0.56288285	0.59318204	0.62353285	0.66444237	0.71174528	0.30971007	0.33197227	0.36279790	0.41645498	0.50037966	0.59649262	0.67633501	0.03806684	0.03412586	0.02986547	0.02606044	0.02291459	0.02029428	0.01827141	0.01665653	0.01475798	0.05100699	0.04556101	0.03967308	0.03442056	0.03008871	0.02649262	0.02372692	0.02152720	0.01895232	0.05848795	0.05201513	0.04503569	0.03883226	0.03373834	0.02953021	0.02630981	0.02376003	0.02079035	0.06013380	0.05319400	0.04575094	0.03917764	0.03381511	0.02941409	0.02606708	0.02343142	0.02037907	0.05698081	0.05138262	0.04490602	0.03860077	0.03115472	0.02458026
173	79.09680	0.93733	0.10292	0.19450891	0.21434176	0.23599727	0.26011449	0.28543327	0.31219714	0.34157949	0.37262366	0.40215484	0.43307957	0.47706649	0.53151599	0.24839084	0.27100124	0.29535527	0.32208553	0.34972555	0.37851038	0.40962169	0.44196333	0.47225119	0.50348839	0.54710660	0.59984817	0.31679927	0.34179433	0.36831263	0.39695224	0.42607457	0.45591286	0.48761900	0.52000500	0.54982934	0.58009174	0.62153037	0.67042218	0.40125562	0.42774195	0.45538032	0.48470675	0.51398586	0.54346139	0.57421257	0.60503662	0.63292070	0.66073109	0.69803884	0.74095172	0.35928275	0.38098370	0.41084771	0.46230168	0.54169544	0.63130335	0.70490987	0.04796360	0.04343978	0.03842494	0.03383566	0.02996786	0.02669714	0.02414315	0.02208655	0.01964894	0.06491770	0.05853464	0.05148233	0.04505605	0.03966431	0.03512652	0.03159983	0.02877224	0.02543700	0.07370977	0.06612023	0.05778645	0.05024114	0.04395051	0.03868885	0.03462308	0.03137971	0.02757444	0.07476967	0.06662174	0.05775525	0.04980445	0.04323645	0.03779044	0.03361567	0.03030803	0.02645421	0.07128742	0.06473572	0.05704478	0.04943150	0.04028449	0.03206578
174	94.62582	0.53608	0.08365	0.20747850	0.22984995	0.25413554	0.28101647	0.30903968	0.33843335	0.37042718	0.40391096	0.43545136	0.46814966	0.51406865	0.56994589	0.26012821	0.28515785	0.31194964	0.34117206	0.37117640	0.40218324	0.43541582	0.46964726	0.50140468	0.53384650	0.57860630	0.63187681	0.32569598	0.35294825	0.38166899	0.41249390	0.44361983	0.47527026	0.50863047	0.54241071	0.57324472	0.60425464	0.64624971	0.69508912	0.40776555	0.43632016	0.46589663	0.49707676	0.52798445	0.55886248	0.59081965	0.62258390	0.65107653	0.67925659	0.71667375	0.75915058	0.36851267	0.39200346	0.42411540	0.47891589	0.56204950	0.65366657	0.72702588	0.03731272	0.03346470	0.02929062	0.02554886	0.02244551	0.01985447	0.01785104	0.01625001	0.01436641	0.04943471	0.04414187	0.03840757	0.03328250	0.02904971	0.02553344	0.02282882	0.02067798	0.01816145	0.05550555	0.04924686	0.04251617	0.03655020	0.03166306	0.02763563	0.02456083	0.02213139	0.01930796	0.05531763	0.04875995	0.04176238	0.03561357	0.03062015	0.02653970	0.02344869	0.02102283	0.01822269	0.05315292	0.04782931	0.04168349	0.03571637	0.02869392	0.02252235
175	217.74503	0.64294	0.12380	0.10341425	0.11698461	0.13224710	0.14979075	0.16881994	0.18959449	0.21318060	0.23898384	0.26436679	0.29182949	0.33247011	0.38538105	0.13920525	0.15592613	0.17448646	0.19552210	0.21800592	0.24219230	0.26922929	0.29833038	0.32650617	0.35651719	0.40008332	0.45540825	0.18763377	0.20783858	0.22992759	0.25456055	0.28044978	0.30783710	0.33792082	0.36971564	0.39995959	0.43162078	0.47662345	0.53225088	0.25317040	0.27688068	0.30235148	0.33023518	0.35898357	0.38882639	0.42096866	0.45425421	0.48530203	0.51719232	0.56149146	0.61468334	0.22082983	0.23926446	0.26537417	0.31246075	0.39039368	0.48649145	0.57243391	0.04434830	0.03973204	0.03471884	0.03023241	0.02652890	0.02345403	0.02108959	0.01920947	0.01700922	0.06049921	0.05417802	0.04730026	0.04113329	0.03603377	0.03179447	0.02853216	0.02593700	0.02289932	0.06993591	0.06253946	0.05448482	0.04725900	0.04128324	0.03631734	0.03249887	0.02946412	0.02591631	0.07500394	0.06685990	0.05801795	0.05011215	0.04359406	0.03819436	0.03405477	0.03077350	0.02694852	0.06906968	0.06264808	0.05514808	0.04776712	0.03895223	0.03107210
